time_step,stress_t,stress_tdt,pl_strain_t,pl_strain_tdt,el_strain_t,el_strain_tdt,strain_t,strain_tdt,energy_tdt,dissipation_rate,group,strain_dynamic_tdt,stress_dynamic_tdt
7102,-71.73722477,-43.62660552,-0.005441314,-0.005481867,-0.000358686,-0.000218133,-0.0058,-0.0057,0.029646651,0.001769194,14,-0.002,-4.17773245
7103,-43.62660552,-19.22311788,-0.005481867,-0.005503884,-0.000218133,-9.61E-05,-0.0057,-0.0056,0.027300796,0.000423244,14,-0.002,-4.17773245
7104,-19.22311788,1.96212188,-0.005503884,-0.005509811,-9.61E-05,9.81E-06,-0.0056,-0.0055,2.75E-02,-1.16E-05,14,-0.002,-4.17773245
7105,1.96212188,20.35352522,-0.005509811,-0.005501768,9.81E-06,0.000101768,-0.0055,-0.0054,0.029380274,0.000163703,14,-0.002,-4.17773245
7106,20.35352522,36.31953364,-0.005501768,-0.005481598,0.000101768,0.000181598,-0.0054,-0.0053,0.032279663,0.000732563,14,-0.002,-4.17773245
7107,36.31953364,50.17999989,-0.005481598,-0.0054509,0.000181598,0.0002509,-0.0053,-0.0052,0.035757237,0.001540409,14,-0.002,-4.17773245
7108,50.17999989,62.21259561,-0.0054509,-0.005411063,0.0002509,0.000311063,-0.0052,-0.0051,0.039500133,0.002478365,14,-0.002,-4.17773245
7109,62.21259561,72.65837406,-0.005411063,-0.005363292,0.000311063,0.000363292,-0.0051,-0.005,0.043295007,0.003470971,14,-0.002,-4.17773245
7110,72.65837406,81.72659924,-0.005363292,-0.005308633,0.000363292,0.000408633,-0.005,-0.0049,0.047000573,0.004467084,14,-0.002,-4.17773245
7111,81.72659924,89.59893812,-0.005308633,-0.005247995,0.000408633,0.000447995,-0.0049,-0.0048,0.050527367,0.005433128,14,-0.002,-4.17773245
7112,89.59893812,96.43310008,-0.005247995,-0.005182166,0.000447995,0.000482166,-0.0048,-0.0047,0.053822582,0.006348113,14,-0.002,-4.17773245
7113,96.43310008,102.3659963,-0.005182166,-0.00511183,0.000482166,0.00051183,-0.0047,-0.0046,0.056859167,0.007199965,14,-0.002,-4.17773245
7114,102.3659963,107.5164826,-0.00511183,-0.005037582,0.00051183,0.000537582,-0.0046,-0.0045,0.059627931,0.007982837,14,-0.002,-4.17773245
7115,107.5164826,111.9877405,-0.005037582,-0.004959939,0.000537582,0.000559939,-0.0045,-0.0044,0.062131641,0.008695144,14,-0.002,-4.17773245
7116,111.9877405,115.8693444,-0.004959939,-0.004879347,0.000559939,0.000579347,-0.0044,-0.0043,0.064380434,0.00933814,14,-0.002,-4.17773245
7117,115.8693444,119.2390557,-0.004879347,-0.004796195,0.000579347,0.000596195,-0.0043,-0.0042,0.066389373,0.0099149,14,-0.002,-4.17773245
7118,119.2390557,122.164381,-0.004796195,-0.004710822,0.000596195,0.000610822,-0.0042,-0.0041,0.068176272,0.010429585,14,-0.002,-4.17773245
7119,122.164381,124.7039246,-0.004710822,-0.00462352,0.000610822,0.00062352,-0.0041,-0.004,0.069759762,0.010886937,14,-0.002,-4.17773245
7120,124.7039246,89.60823945,-0.00462352,-0.004548041,0.00062352,0.000448041,-0.004,-0.0041,0.054035398,0.006763489,14,-0.005,-8.35704085
7121,89.60823945,59.14085235,-0.004548041,-0.004495704,0.000448041,0.000295704,-0.0041,-0.0042,0.045026058,0.003095251,14,-0.005,-8.35704085
7122,59.14085235,32.6913993,-0.004495704,-0.004463457,0.000295704,0.000163457,-0.0042,-0.0043,0.040702718,0.001054208,14,-0.005,-8.35704085
7123,32.6913993,9.730008985,-0.004463457,-0.00444865,0.000163457,4.87E-05,-0.0043,-0.0044,0.039586132,0.000144072,14,-0.005,-8.35704085
7124,9.730008985,-10.20331228,-0.00444865,-0.004448983,4.87E-05,-5.10E-05,-0.0044,-0.0045,0.040603402,3.40E-06,14,-0.005,-8.35704085
7125,-10.20331228,-27.50789582,-0.004448983,-0.004462461,-5.10E-05,-0.000137539,-0.0045,-0.0046,0.042983908,0.000370726,14,-0.005,-8.35704085
7126,-27.50789582,-42.53041051,-0.004462461,-0.004487348,-0.000137539,-0.000212652,-0.0046,-0.0047,0.046178494,0.001058472,14,-0.005,-8.35704085
7127,-42.53041051,-55.57180771,-0.004487348,-0.004522141,-0.000212652,-0.000277859,-0.0047,-0.0048,0.049802165,0.001933511,14,-0.005,-8.35704085
7128,-55.57180771,-66.89335039,-0.004522141,-0.004565533,-0.000277859,-0.000334467,-0.0048,-0.0049,0.053588864,0.002902655,14,-0.005,-8.35704085
7129,-66.89335039,-76.72184703,-0.004565533,-0.004616391,-0.000334467,-0.000383609,-0.0049,-0.005,0.057359129,0.003901883,14,-0.005,-8.35704085
7130,-76.72184703,-85.25419539,-0.004616391,-0.004673729,-0.000383609,-0.000426271,-0.005,-0.0051,0.060996244,0.004888327,14,-0.005,-8.35704085
7131,-85.25419539,-92.66132705,-0.004673729,-0.004736693,-0.000426271,-0.000463307,-0.0051,-0.0052,0.064428048,0.005834359,14,-0.005,-8.35704085
7132,-92.66132705,-99.09163171,-0.004736693,-0.004804542,-0.000463307,-0.000495458,-0.0052,-0.0053,0.067613943,0.006723216,14,-0.005,-8.35704085
7133,-99.09163171,-104.6739299,-0.004804542,-0.00487663,-0.000495458,-0.00052337,-0.0053,-0.0054,0.070535602,0.007545788,14,-0.005,-8.35704085
7134,-104.6739299,-109.5200539,-0.00487663,-0.0049524,-0.00052337,-0.0005476,-0.0054,-0.0055,0.073189273,0.008298267,14,-0.005,-8.35704085
7135,-109.5200539,-113.7270878,-0.0049524,-0.005031365,-0.0005476,-0.000568635,-0.0055,-0.0056,0.075581522,0.00898044,14,-0.005,-8.35704085
7136,-113.7270878,-117.3793125,-0.005031365,-0.005113103,-0.000568635,-0.000586897,-0.0056,-0.0057,0.077725103,0.009594453,14,-0.005,-8.35704085
7137,-117.3793125,-120.5498944,-0.005113103,-0.005197251,-0.000586897,-0.000602749,-0.0057,-0.0058,0.07963606,0.010143923,14,-0.005,-8.35704085
7138,-120.5498944,-123.3023509,-0.005197251,-0.005283488,-0.000602749,-0.000616512,-0.0058,-0.0059,0.081333071,0.010633313,14,-0.005,-8.35704085
7139,-123.3023509,-125.6918229,-0.005283488,-0.005371541,-0.000616512,-0.000628459,-0.0059,-0.006,0.082834711,0.011067497,14,-0.005,-8.35704085
7140,-125.6918229,-90.4658571,-0.005371541,-0.005447671,-0.000628459,-0.000452329,-0.006,-0.0059,0.066900959,0.00688715,14,-0.005,-0.49394915
7141,-90.4658571,-59.88537035,-0.005447671,-0.005500573,-0.000452329,-0.000299427,-0.0059,-0.0058,0.057744367,0.003168082,14,-0.005,-0.49394915
7142,-59.88537035,-33.33773283,-0.005500573,-0.005533311,-0.000299427,-0.000166689,-0.0058,-0.0057,0.053319183,0.001091417,14,-0.005,-0.49394915
7143,-33.33773283,-10.29110627,-0.005533311,-0.005548544,-0.000166689,-5.15E-05,-0.0057,-0.0056,0.05213376,0.000156766,14,-0.005,-0.49394915
7144,-10.29110627,9.716210573,-0.005548544,-0.005548581,-5.15E-05,4.86E-05,-0.0056,-0.0055,0.053106353,-3.55E-07,14,-0.005,-0.49394915
7145,9.716210573,27.08503141,-0.005548581,-0.005535425,4.86E-05,0.000135425,-0.0055,-0.0054,0.055458011,0.000356328,14,-0.005,-0.49394915
7146,27.08503141,42.16331199,-0.005535425,-0.005510817,0.000135425,0.000210817,-0.0054,-0.0053,0.058636787,0.00103758,14,-0.005,-0.49394915
7147,42.16331199,55.25312089,-0.005510817,-0.005476266,0.000210817,0.000276266,-0.0053,-0.0052,0.062253049,0.001909048,14,-0.005,-0.49394915
7148,55.25312089,66.61669089,-0.005476266,-0.005433083,0.000276266,0.000333083,-0.0052,-0.0051,0.066038009,0.002876652,14,-0.005,-0.49394915
7149,66.61669089,76.48167243,-0.005433083,-0.005382408,0.000333083,0.000382408,-0.0051,-0.005,0.069810468,0.003875716,14,-0.005,-0.49394915
7150,76.48167243,85.04569419,-0.005382408,-0.005325228,0.000382408,0.000425228,-0.005,-0.0049,0.073452124,0.004862904,14,-0.005,-0.49394915
7151,85.04569419,92.48032227,-0.005325228,-0.005262402,0.000425228,0.000462402,-0.0049,-0.0048,0.076889988,0.005810248,14,-0.005,-0.49394915
7152,92.48032227,98.93449721,-0.005262402,-0.005194672,0.000462402,0.000494672,-0.0048,-0.0047,0.080082604,0.006700747,14,-0.005,-0.49394915
7153,98.93449721,104.5375178,-0.005194672,-0.005122688,0.000494672,0.000522688,-0.0047,-0.0046,0.083011327,0.007525122,14,-0.005,-0.49394915
7154,104.5375178,109.4016313,-0.005122688,-0.005047008,0.000522688,0.000547008,-0.0046,-0.0045,0.085671975,0.008279453,14,-0.005,-0.49394915
7155,109.4016313,113.6242823,-0.005047008,-0.004968121,0.000547008,0.000568121,-0.0045,-0.0044,0.088070924,0.00896345,14,-0.005,-0.49394915
7156,113.6242823,117.2900647,-0.004968121,-0.00488645,0.000568121,0.00058645,-0.0044,-0.0043,0.090220734,0.009579207,14,-0.005,-0.49394915
7157,117.2900647,120.4724163,-0.00488645,-0.004802362,0.00058645,0.000602362,-0.0043,-0.0042,0.092137691,0.010130314,14,-0.005,-0.49394915
7158,120.4724163,123.2350903,-0.004802362,-0.004716175,0.000602362,0.000616175,-0.0042,-0.0041,0.093839937,0.010621217,14,-0.005,-0.49394915
7159,123.2350903,125.6334324,-0.004716175,-0.004628167,0.000616175,0.000628167,-0.0041,-0.004,0.095346533,0.011056783,14,-0.005,-0.49394915
7160,125.6334324,127.7154894,-0.004628167,-0.004538577,0.000628167,0.000638577,-0.004,-0.0039,0.096676052,0.011441994,14,-0.005,-0.49394915
7161,127.7154894,129.5229719,-0.004538577,-0.004447615,0.000638577,0.000647615,-0.0039,-0.0038,0.09784668,0.011781745,14,-0.005,-0.49394915
7162,129.5229719,131.0920898,-0.004447615,-0.00435546,0.000647615,0.00065546,-0.0038,-0.0037,0.098875098,0.012080714,14,-0.005,-0.49394915
7163,131.0920898,132.4542779,-0.00435546,-0.004262271,0.00065546,0.000662271,-0.0037,-0.0036,0.099777244,0.01234329,14,-0.005,-0.49394915
7164,132.4542779,133.6368253,-0.004262271,-0.004168184,0.000662271,0.000668184,-0.0036,-0.0035,0.100567438,0.012573523,14,-0.005,-0.49394915
7165,133.6368253,134.6634224,-0.004168184,-0.004073317,0.000668184,0.000673317,-0.0035,-0.0034,0.101258666,0.012775117,14,-0.005,-0.49394915
7166,134.6634224,135.5546354,-0.004073317,-0.003977773,0.000673317,0.000677773,-0.0034,-0.0033,0.101862697,0.012951423,14,-0.005,-0.49394915
7167,135.5546354,136.3283184,-0.003977773,-0.003881642,0.000677773,0.000681642,-0.0033,-0.0032,0.102390151,0.013105457,14,-0.005,-0.49394915
7168,136.3283184,136.9999707,-0.003881642,-0.003785,0.000681642,0.000685,-0.0032,-0.0031,0.102850197,0.013239915,14,-0.005,-0.49394915
7169,136.9999707,137.5830478,-0.003785,-0.003687915,0.000685,0.000687915,-0.0031,-0.003,0.103251252,0.013357197,14,-0.005,-0.49394915
7170,137.5830478,138.0892307,-0.003687915,-0.003590446,0.000687915,0.000690446,-0.003,-0.0029,0.103600756,0.013459431,14,-0.005,-0.49394915
7171,138.0892307,138.5286599,-0.003590446,-0.003492643,0.000690446,0.000692643,-0.0029,-0.0028,0.103905103,0.013548498,14,-0.005,-0.49394915
7172,138.5286599,138.9101387,-0.003492643,-0.003394551,0.000692643,0.000694551,-0.0028,-0.0027,0.104170144,0.013626057,14,-0.005,-0.49394915
7173,138.9101387,139.2413095,-0.003394551,-0.003296207,0.000694551,0.000696207,-0.0027,-0.0026,0.104400727,0.013693568,14,-0.005,-0.49394915
7174,139.2413095,139.5288065,-0.003296207,-0.003197644,0.000696207,0.000697644,-0.0026,-0.0025,0.10460123,0.01375231,14,-0.005,-0.49394915
7175,139.5288065,139.7783895,-0.003197644,-0.003098892,0.000697644,0.000698892,-0.0025,-0.0024,0.104775674,0.013803407,14,-0.005,-0.49394915
7176,139.7783895,139.9950583,-0.003098892,-0.002999975,0.000698892,0.000699975,-0.0024,-0.0023,0.104927288,0.013847843,14,-0.005,-0.49394915
7177,139.9950583,140.1831535,-0.002999975,-0.002900916,0.000699975,0.000700916,-0.0023,-0.0022,0.105059201,0.013886476,14,-0.005,-0.49394915
7178,140.1831535,140.3464434,-0.002900916,-0.002801732,0.000700916,0.000701732,-0.0022,-0.0021,0.105173723,0.013920059,14,-0.005,-0.49394915
7179,140.3464434,140.4881992,-0.002801732,-0.002702441,0.000701732,0.000702441,-0.0021,-0.002,0.10527333,0.013949245,14,-0.005,-0.49394915
7180,140.4881992,140.6112608,-0.002702441,-0.002603056,0.000702441,0.000703056,-0.002,-0.0019,0.105359805,0.013974607,14,-0.005,-0.49394915
7181,140.6112608,140.7180934,-0.002603056,-0.00250359,0.000703056,0.00070359,-0.0019,-0.0018,0.105434949,0.013996643,14,-0.005,-0.49394915
7182,140.7180934,140.8108373,-0.00250359,-0.002404054,0.00070359,0.000704054,-0.0018,-0.0017,0.105500285,0.014015787,14,-0.005,-0.49394915
7183,140.8108373,140.8913504,-0.002404054,-0.002304457,0.000704054,0.000704457,-0.0017,-0.0016,0.105557064,0.014032417,14,-0.005,-0.49394915
7184,140.8913504,140.9612458,-0.002304457,-0.002204806,0.000704457,0.000704806,-0.0016,-0.0015,0.10560626,0.014046862,14,-0.005,-0.49394915
7185,140.9612458,141.0219236,-0.002204806,-0.00210511,0.000704806,0.00070511,-0.0015,-0.0014,0.105649131,0.014059408,14,-0.005,-0.49394915
7186,141.0219236,141.0745994,-0.00210511,-0.002005373,0.00070511,0.000705373,-0.0014,-0.0013,0.105686233,0.014070304,14,-0.005,-0.49394915
7187,141.0745994,141.1203285,-0.002005373,-0.001905602,0.000705373,0.000705602,-0.0013,-0.0012,0.10571855,0.014079766,14,-0.005,-0.49394915
7188,141.1203285,141.160027,-0.001905602,-0.0018058,0.000705602,0.0007058,-0.0012,-0.0011,0.105746499,0.014087983,14,-0.005,-0.49394915
7189,141.160027,141.1944902,-0.0018058,-0.001705972,0.0007058,0.000705972,-0.0011,-0.001,0.105770785,0.014095119,14,-0.005,-0.49394915
7190,141.1944902,141.2244085,-0.001705972,-0.001606122,0.000705972,0.000706122,-0.001,-0.0009,0.105791969,0.014101315,14,-0.005,-0.49394915
7191,141.2244085,141.2503813,-0.001606122,-0.001506252,0.000706122,0.000706252,-0.0009,-0.0008,0.105810331,0.014106695,14,-0.005,-0.49394915
7192,141.2503813,141.2729289,-0.001506252,-0.001406365,0.000706252,0.000706365,-0.0008,-0.0007,0.105826295,0.014111366,14,-0.005,-0.49394915
7193,141.2729289,141.292503,-0.001406365,-0.001306463,0.000706365,0.000706463,-0.0007,-0.0006,0.105840142,0.014115422,14,-0.005,-0.49394915
7194,141.292503,141.3094957,-0.001306463,-0.001206547,0.000706463,0.000706547,-0.0006,-0.0005,0.105852012,0.014118943,14,-0.005,-0.49394915
7195,141.3094957,141.3242475,-0.001206547,-0.001106621,0.000706547,0.000706621,-0.0005,-0.0004,0.10586247,0.014122001,14,-0.005,-0.49394915
7196,141.3242475,141.3370539,-0.001106621,-0.001006685,0.000706621,0.000706685,-0.0004,-0.0003,0.105871515,0.014124655,14,-0.005,-0.49394915
7197,141.3370539,141.3481714,-0.001006685,-0.000906741,0.000706685,0.000706741,-0.0003,-0.0002,0.105879431,0.01412696,14,-0.005,-0.49394915
7198,141.3481714,141.3578227,-0.000906741,-0.000806789,0.000706741,0.000706789,-0.0002,-0.0001,0.105886216,0.014128961,14,-0.005,-0.49394915
7199,141.3578227,141.3662013,-0.000806789,-0.000706831,0.000706789,0.000706831,-0.0001,-2.44E-19,0.105892153,0.014130698,14,-0.005,-0.49394915
7200,141.3662013,141.373475,-0.000706831,-0.000606867,0.000706831,0.000706867,-2.44E-19,0.0001,0.105897243,0.014132206,14,-0.005,-0.49394915
7201,141.373475,141.3797894,-0.000606867,-0.000506899,0.000706867,0.000706899,0.0001,0.0002,0.105901767,0.014133515,14,-0.005,-0.49394915
7202,141.3797894,141.3852711,-0.000506899,-0.000406926,0.000706899,0.000706926,0.0002,0.0003,0.105905584,0.014134652,14,-0.005,-0.49394915
7203,141.3852711,141.3900299,-0.000406926,-0.00030695,0.000706926,0.00070695,0.0003,0.0004,0.105908978,0.014135639,14,-0.005,-0.49394915
7204,141.3900299,141.3941611,-0.00030695,-0.000206971,0.00070695,0.000706971,0.0004,0.0005,0.105911947,0.014136495,14,-0.005,-0.49394915
7205,141.3941611,141.3977475,-0.000206971,-0.000106989,0.000706971,0.000706989,0.0005,0.0006,0.105914492,0.014137239,14,-0.005,-0.49394915
7206,141.3977475,141.4008609,-0.000106989,-7.00E-06,0.000706989,0.000707004,0.0006,0.0007,0.105916613,0.014137885,14,-0.005,-0.49394915
7207,141.4008609,141.4035638,-7.00E-06,9.30E-05,0.000707004,0.000707018,0.0007,0.0008,0.105918593,0.014138445,14,-0.005,-0.49394915
7208,141.4035638,141.4059102,9.30E-05,0.00019297,0.000707018,0.00070703,0.0008,0.0009,0.10592029,0.014138932,14,-0.005,-0.49394915
7209,141.4059102,141.4079472,0.00019297,0.00029296,0.00070703,0.00070704,0.0009,0.001,0.105921704,0.014139354,14,-0.005,-0.49394915
7210,141.4079472,141.4097155,0.00029296,0.000392951,0.00070704,0.000707049,0.001,0.0011,0.105922976,0.014139721,14,-0.005,-0.49394915
7211,141.4097155,141.4112506,0.000392951,0.000492944,0.000707049,0.000707056,0.0011,0.0012,0.105923966,0.01414004,14,-0.005,-0.49394915
7212,141.4112506,141.4125833,0.000492944,0.000592937,0.000707056,0.000707063,0.0012,0.0013,0.105924956,0.014140316,14,-0.005,-0.49394915
7213,141.4125833,141.4137403,0.000592937,0.000692931,0.000707063,0.000707069,0.0013,0.0014,0.105925805,0.014140556,14,-0.005,-0.49394915
7214,141.4137403,141.4147446,0.000692931,0.000792926,0.000707069,0.000707074,0.0014,0.0015,0.105926512,0.014140764,14,-0.005,-0.49394915
7215,141.4147446,141.4156166,0.000792926,0.000892922,0.000707074,0.000707078,0.0015,0.0016,0.105927077,0.014140945,14,-0.005,-0.49394915
7216,141.4156166,141.4163735,0.000892922,0.000992918,0.000707078,0.000707082,0.0016,0.0017,0.105927643,0.014141102,14,-0.005,-0.49394915
7217,141.4163735,141.4170306,0.000992918,0.001092915,0.000707082,0.000707085,0.0017,0.0018,0.105928067,0.014141238,14,-0.005,-0.49394915
7218,141.4170306,141.417601,0.001092915,0.001192912,0.000707085,0.000707088,0.0018,0.0019,0.105928491,0.014141357,14,-0.005,-0.49394915
7219,141.417601,141.4180963,0.001192912,0.00129291,0.000707088,0.00070709,0.0019,0.002,0.105928774,0.014141459,14,-0.005,-0.49394915
7220,141.4180963,104.1182038,0.00129291,0.001379409,0.00070709,0.000520591,0.002,0.0019,0.086510833,0.009006169,14,-0.002,7.8631367
7221,104.1182038,71.73729256,0.001379409,0.001441314,0.000520591,0.000358686,0.0019,0.0018,0.074896207,0.004440865,14,-0.002,7.8631367
7222,71.73729256,43.62666437,0.001441314,0.001481867,0.000358686,0.000218133,0.0018,0.0017,0.068764348,0.001769198,14,-0.002,7.8631367
7223,43.62666437,19.22316898,0.001481867,0.001503884,0.000218133,9.61E-05,0.0017,0.0016,0.066418487,0.000423246,14,-0.002,7.8631367
7224,19.22316898,-1.962077526,0.001503884,0.00150981,9.61E-05,-9.81E-06,0.0016,0.0015,6.66E-02,-1.16E-05,14,-0.002,7.8631367
7225,-1.962077526,-20.35348671,0.00150981,0.001501767,-9.81E-06,-0.000101767,0.0015,0.0014,0.068497937,0.000163702,14,-0.002,7.8631367
7226,-20.35348671,-36.31950022,0.001501767,0.001481598,-0.000101767,-0.000181598,0.0014,0.0013,0.071397359,0.000732562,14,-0.002,7.8631367
7227,-36.31950022,-50.17997087,0.001481598,0.0014509,-0.000181598,-0.0002509,0.0013,0.0012,0.074874931,0.001540407,14,-0.002,7.8631367
7228,-50.17997087,-62.21257041,0.0014509,0.001411063,-0.0002509,-0.000311063,0.0012,0.0011,0.078617826,0.002478362,14,-0.002,7.8631367
7229,-62.21257041,-72.65835219,0.001411063,0.001363292,-0.000311063,-0.000363292,0.0011,0.001,0.082412699,0.003470969,14,-0.002,7.8631367
7230,-72.65835219,-81.72658025,0.001363292,0.001308633,-0.000363292,-0.000408633,0.001,0.0009,0.086118264,0.004467082,14,-0.002,7.8631367
7231,-81.72658025,-89.59892164,0.001308633,0.001247995,-0.000408633,-0.000447995,0.0009,0.0008,0.089645057,0.005433126,14,-0.002,7.8631367
7232,-89.59892164,-96.43308577,0.001247995,0.001182165,-0.000447995,-0.000482165,0.0008,0.0007,0.092940175,0.006348111,14,-0.002,7.8631367
7233,-96.43308577,-102.3659839,0.001182165,0.00111183,-0.000482165,-0.00051183,0.0007,0.0006,0.095976862,0.007199964,14,-0.002,7.8631367
7234,-102.3659839,-107.5164718,0.00111183,0.001037582,-0.00051183,-0.000537582,0.0006,0.0005,0.098745626,0.007982836,14,-0.002,7.8631367
7235,-107.5164718,-111.9877312,0.001037582,0.000959939,-0.000537582,-0.000559939,0.0005,0.0004,0.101249336,0.008695142,14,-0.002,7.8631367
7236,-111.9877312,-115.8693362,0.000959939,0.000879347,-0.000559939,-0.000579347,0.0004,0.0003,0.103498128,0.009338139,14,-0.002,7.8631367
7237,-115.8693362,-119.2390486,0.000879347,0.000796195,-0.000579347,-0.000596195,0.0003,0.0002,0.105507068,0.009914898,14,-0.002,7.8631367
7238,-119.2390486,-122.1643749,0.000796195,0.000710822,-0.000596195,-0.000610822,0.0002,0.0001,0.107293966,0.010429584,14,-0.002,7.8631367
7239,-122.1643749,-124.7039193,0.000710822,0.00062352,-0.000610822,-0.00062352,0.0001,-1.90E-19,0.108877456,0.010886936,14,-0.002,7.8631367
7240,-124.7039193,-89.60823483,0.00062352,0.000548041,-0.00062352,-0.000448041,-1.90E-19,0.0001,0.093153093,0.006763488,14,0.001,8.3570885
7241,-89.60823483,-59.14084834,0.000548041,0.000495704,-0.000448041,-0.000295704,0.0001,0.0002,0.084143753,0.003095251,14,0.001,8.3570885
7242,-59.14084834,-32.69139582,0.000495704,0.000463457,-0.000295704,-0.000163457,0.0002,0.0003,0.079820414,0.001054208,14,0.001,8.3570885
7243,-32.69139582,-9.730005965,0.000463457,0.00044865,-0.000163457,-4.87E-05,0.0003,0.0004,0.078703828,0.000144072,14,0.001,8.3570885
7244,-9.730005965,10.20331491,0.00044865,0.000448983,-4.87E-05,5.10E-05,0.0004,0.0005,0.079721099,3.40E-06,14,0.001,8.3570885
7245,10.20331491,27.5078981,0.000448983,0.000462461,5.10E-05,0.000137539,0.0005,0.0006,0.082101605,0.000370726,14,0.001,8.3570885
7246,27.5078981,42.53041248,0.000462461,0.000487348,0.000137539,0.000212652,0.0006,0.0007,0.085296191,0.001058473,14,0.001,8.3570885
7247,42.53041248,55.57180943,0.000487348,0.000522141,0.000212652,0.000277859,0.0007,0.0008,0.088919862,0.001933511,14,0.001,8.3570885
7248,55.57180943,66.89335188,0.000522141,0.000565533,0.000277859,0.000334467,0.0008,0.0009,0.092706561,0.002902656,14,0.001,8.3570885
7249,66.89335188,76.72184832,0.000565533,0.000616391,0.000334467,0.000383609,0.0009,0.001,0.096476826,0.003901883,14,0.001,8.3570885
7250,76.72184832,85.25419651,0.000616391,0.000673729,0.000383609,0.000426271,0.001,0.0011,0.100113941,0.004888327,14,0.001,8.3570885
7251,85.25419651,92.66132802,0.000673729,0.000736693,0.000426271,0.000463307,0.0011,0.0012,0.103545746,0.00583436,14,0.001,8.3570885
7252,92.66132802,99.09163255,0.000736693,0.000804542,0.000463307,0.000495458,0.0012,0.0013,0.106731641,0.006723216,14,0.001,8.3570885
7253,99.09163255,104.6739307,0.000804542,0.00087663,0.000495458,0.00052337,0.0013,0.0014,0.1096533,0.007545788,14,0.001,8.3570885
7254,104.6739307,109.5200546,0.00087663,0.0009524,0.00052337,0.0005476,0.0014,0.0015,0.112306971,0.008298267,14,0.001,8.3570885
7255,109.5200546,113.7270883,0.0009524,0.001031365,0.0005476,0.000568635,0.0015,0.0016,0.11469922,0.00898044,14,0.001,8.3570885
7256,113.7270883,117.3793129,0.001031365,0.001113103,0.000568635,0.000586897,0.0016,0.0017,0.116842801,0.009594453,14,0.001,8.3570885
7257,117.3793129,120.5498948,0.001113103,0.001197251,0.000586897,0.000602749,0.0017,0.0018,0.118753758,0.010143923,14,0.001,8.3570885
7258,120.5498948,123.3023512,0.001197251,0.001283488,0.000602749,0.000616512,0.0018,0.0019,0.120450768,0.010633313,14,0.001,8.3570885
7259,123.3023512,125.6918232,0.001283488,0.001371541,0.000616512,0.000628459,0.0019,0.002,0.121952408,0.011067497,14,0.001,8.3570885
7260,125.6918232,90.46585738,0.001371541,0.001447671,0.000628459,0.000452329,0.002,0.0019,0.106018657,0.00688715,14,0.001,0.49395195
7261,90.46585738,59.88537058,0.001447671,0.001500573,0.000452329,0.000299427,0.0019,0.0018,0.096862064,0.003168082,14,0.001,0.49395195
7262,59.88537058,33.33773303,0.001500573,0.001533311,0.000299427,0.000166689,0.0018,0.0017,0.09243688,0.001091417,14,0.001,0.49395195
7263,33.33773303,10.29110645,0.001533311,0.001548544,0.000166689,5.15E-05,0.0017,0.0016,0.091251458,0.000156766,14,0.001,0.49395195
7264,10.29110645,-9.716210418,0.001548544,0.001548581,5.15E-05,-4.86E-05,0.0016,0.0015,0.09222405,-3.55E-07,14,0.001,0.49395195
7265,-9.716210418,-27.08503127,0.001548581,0.001535425,-4.86E-05,-0.000135425,0.0015,0.0014,0.094575708,0.000356328,14,0.001,0.49395195
7266,-27.08503127,-42.16331188,0.001535425,0.001510817,-0.000135425,-0.000210817,0.0014,0.0013,0.097754485,0.00103758,14,0.001,0.49395195
7267,-42.16331188,-55.25312079,0.001510817,0.001476266,-0.000210817,-0.000276266,0.0013,0.0012,0.101370746,0.001909048,14,0.001,0.49395195
7268,-55.25312079,-66.6166908,0.001476266,0.001433083,-0.000276266,-0.000333083,0.0012,0.0011,0.105155707,0.002876652,14,0.001,0.49395195
7269,-66.6166908,-76.48167235,0.001433083,0.001382408,-0.000333083,-0.000382408,0.0011,0.001,0.108928165,0.003875716,14,0.001,0.49395195
7270,-76.48167235,-85.04569412,0.001382408,0.001325228,-0.000382408,-0.000425228,0.001,0.0009,0.112569822,0.004862904,14,0.001,0.49395195
7271,-85.04569412,-92.48032221,0.001325228,0.001262402,-0.000425228,-0.000462402,0.0009,0.0008,0.116007685,0.005810248,14,0.001,0.49395195
7272,-92.48032221,-98.93449716,0.001262402,0.001194672,-0.000462402,-0.000494672,0.0008,0.0007,0.119200301,0.006700747,14,0.001,0.49395195
7273,-98.93449716,-104.5375178,0.001194672,0.001122688,-0.000494672,-0.000522688,0.0007,0.0006,0.122129024,0.007525122,14,0.001,0.49395195
7274,-104.5375178,-109.4016313,0.001122688,0.001047008,-0.000522688,-0.000547008,0.0006,0.0005,0.124789672,0.008279453,14,0.001,0.49395195
7275,-109.4016313,-113.6242823,0.001047008,0.000968121,-0.000547008,-0.000568121,0.0005,0.0004,0.127188622,0.00896345,14,0.001,0.49395195
7276,-113.6242823,-117.2900646,0.000968121,0.00088645,-0.000568121,-0.00058645,0.0004,0.0003,0.129338431,0.009579207,14,0.001,0.49395195
7277,-117.2900646,-120.4724162,0.00088645,0.000802362,-0.00058645,-0.000602362,0.0003,0.0002,0.131255388,0.010130314,14,0.001,0.49395195
7278,-120.4724162,-123.2350903,0.000802362,0.000716175,-0.000602362,-0.000616175,0.0002,0.0001,0.132957635,0.010621217,14,0.001,0.49395195
